Type,Frame,Angle
Bezier Euler,920,364.197
Bezier Euler,921,364.365
Bezier Euler,922,364.516
Bezier Euler,923,364.648
Bezier Euler,924,364.759
Bezier Euler,925,364.851
Bezier Euler,926,364.929
Bezier Euler,927,364.993
Bezier Euler,928,365.044
Bezier Euler,929,365.084
Bezier Euler,930,365.113
Bezier Euler,931,365.133
Bezier Euler,932,365.144
Bezier Euler,933,365.147
Bezier Euler,934,365.144
Bezier Euler,935,365.135
Bezier Euler,936,365.12
Bezier Euler,937,365.103
Bezier Euler,938,365.082
Bezier Euler,939,365.059
Bezier Euler,940,365.035
Bezier Euler,941,365.011
Bezier Euler,942,364.988
Bezier Euler,943,364.967
Bezier Euler,944,364.949
Bezier Euler,945,364.935
Bezier Euler,946,364.92
Bezier Euler,947,364.901
Bezier Euler,948,364.878
Bezier Euler,949,364.851
Bezier Euler,950,364.821
Bezier Euler,951,364.788
Bezier Euler,952,364.752
Bezier Euler,953,364.715
Bezier Euler,954,364.676
Bezier Euler,955,364.636
Bezier Euler,956,364.595
Bezier Euler,957,364.554
Bezier Euler,958,364.514
Bezier Euler,959,364.474
Bezier Euler,960,364.435
Bezier Euler,961,364.398
Bezier Euler,962,364.363
Bezier Euler,963,364.331
Bezier Euler,964,364.301
Bezier Euler,965,364.275
Bezier Euler,966,364.253
Bezier Euler,967,364.234
Bezier Euler,968,364.218
Bezier Euler,969,364.204
Bezier Euler,970,364.193
Bezier Euler,971,364.183
Bezier Euler,972,364.175
Bezier Euler,973,364.168
Bezier Euler,974,364.163
Bezier Euler,975,364.159
Bezier Euler,976,364.155
Bezier Euler,977,364.151
Bezier Euler,978,364.148
Bezier Euler,979,364.145
Bezier Euler,980,364.141
Bezier Euler,981,364.137
Bezier Euler,982,364.132
Bezier Euler,983,364.127
Bezier Euler,984,364.119
Bezier Euler,985,364.111
Bezier Euler,986,364.1
Bezier Euler,987,364.088
Bezier Euler,988,364.074
Bezier Euler,989,364.058
Bezier Euler,990,364.041
Bezier Euler,991,364.023
Bezier Euler,992,364.004
Bezier Euler,993,363.984
Bezier Euler,994,363.963
Bezier Euler,995,363.942
Bezier Euler,996,363.921
Bezier Euler,997,363.899
Bezier Euler,998,363.877
Bezier Euler,999,363.855
Bezier Euler,1000,363.834
Bezier Euler,1001,363.812
Bezier Euler,1002,363.792
Bezier Euler,1003,363.771
Bezier Euler,1004,363.752
Bezier Euler,1005,363.734
Bezier Euler,1006,363.717
Bezier Euler,1007,363.701
Bezier Euler,1008,363.686
Bezier Euler,1009,363.672
Bezier Euler,1010,363.66
Bezier Euler,1011,363.647
Bezier Euler,1012,363.636
Bezier Euler,1013,363.625
Bezier Euler,1014,363.614
Bezier Euler,1015,363.604
Bezier Euler,1016,363.594
Bezier Euler,1017,363.585
Bezier Euler,1018,363.577
Bezier Euler,1019,363.569
Bezier Euler,1020,363.561
Bezier Euler,1021,363.554
Bezier Euler,1022,363.547
Bezier Euler,1023,363.54
Bezier Euler,1024,363.534
Bezier Euler,1025,363.528
Bezier Euler,1026,363.522
Bezier Euler,1027,363.516
Bezier Euler,1028,363.511
Bezier Euler,1029,363.506
Bezier Euler,1030,363.502
Bezier Euler,1031,363.498
Bezier Euler,1032,363.496
Bezier Euler,1033,363.494
Bezier Euler,1034,363.493
Bezier Euler,1035,363.493
Bezier Euler,1036,363.493
Bezier Euler,1037,363.493
Bezier Euler,1038,363.494
Bezier Euler,1039,363.495
Bezier Euler,1040,363.496
Bezier Euler,1041,363.496
Bezier Euler,1042,363.497
Bezier Euler,1043,363.497
Bezier Euler,1044,363.496
Bezier Euler,1045,363.495
Bezier Euler,1046,363.494
Bezier Euler,1047,363.491
Bezier Euler,1048,363.488
Bezier Euler,1049,363.484
Bezier Euler,1050,363.478
Bezier Euler,1051,363.471
Bezier Euler,1052,363.464
Bezier Euler,1053,363.455
Bezier Euler,1054,363.446
Bezier Euler,1055,363.436
Bezier Euler,1056,363.425
Bezier Euler,1057,363.414
Bezier Euler,1058,363.402
Bezier Euler,1059,363.39
Bezier Euler,1060,363.378
Bezier Euler,1061,363.365
Bezier Euler,1062,363.352
Bezier Euler,1063,363.339
Bezier Euler,1064,363.327
Bezier Euler,1065,363.314
Bezier Euler,1066,363.302
Bezier Euler,1067,363.29
Bezier Euler,1068,363.278
Bezier Euler,1069,363.267
Bezier Euler,1070,363.256
Bezier Euler,1071,363.246
Bezier Euler,1072,363.244
Bezier Euler,1073,363.243
Bezier Euler,1074,363.243
Bezier Euler,1075,363.243
Bezier Euler,1076,363.242
Bezier Euler,1077,363.241
Bezier Euler,1078,363.239
Bezier Euler,1079,363.234
Bezier Euler,1080,363.228
Bezier Euler,1081,363.235
Bezier Euler,1082,363.217
Bezier Euler,1083,363.179
Bezier Euler,1084,363.197
Bezier Euler,1085,363.177
